Geneid,Tissue_1,Tissue_2,Tissue_3,Tissue_4,Tissue_5
ID-1961,314.9802687,7006.218329,20267.53848,1552.051131,17645.70945
ID-1962,4.048862345,2.485467253,4.465057754,4.28518989,2.843093799
ID-1963,1452.766137,236.4968212,58.08357794,96.00316273,77.07653594
ID-1964,163.5165426,232.2736637,142.2593882,99.00326156,89.42082489
ID-1965,279.3475802,222.523905,165.6457593,338.9741301,184.4841161
ID-1966,2.618883565,0,0,0,2.94389547
ID-1967,0,0,0,0,0
ID-1968,10.87843942,7.14688196,0,20.30836135,0
ID-1969,1099.033194,4226.053402,1512.869764,1030.891105,1689.627777
ID-1970,698.7797559,623.039945,359.3921385,225.183889,322.6163094
ID-1971,1083.58077,2395.55757,437.0985468,1469.886262,1379.175245
ID-1972,2377.198024,2123.644925,787.2399225,2749.042945,1078.727411
ID-1973,1422.053776,887.8015591,479.189518,1085.36909,472.4952229
ID-1974,1555.616837,707.3107695,502.3761076,1152.554099,425.6303063
ID-1975,99.82567941,118.0496738,93.01914173,43.48378547,95.38221322
ID-1976,37.43462978,229.5410324,56.37523741,31.05984677,98.18757243
ID-1977,0,0,0,0,0
ID-1978,0,0,0,0,0
ID-1979,604.8843148,1015.56485,462.5839407,1333.113225,1388.236173
ID-1980,151.8401124,481.1732318,75.66150284,361.2750597,336.3478045
ID-1981,0,0,0,0,0
ID-1982,117.5388112,308.3907852,178.9058491,357.5843396,287.7405377
ID-1983,120.6781547,554.9792072,792.2600031,373.1322925,629.5226073
ID-1984,150.6714694,208.3950628,134.3522013,118.4338082,147.0847213
ID-1985,62706.20177,8099.248281,4425.572615,2094.61446,6294.43779
ID-1986,6429.183195,668.0771253,198.7887766,126.2291585,549.5654863
ID-1987,0,0,0,0,0
ID-1988,801.0012516,6934.762504,3956.188661,6255.950096,4261.677287
ID-1989,5306.405331,4193.406323,1630.674778,3711.883478,4833.173342
ID-1990,2796.348404,2389.100541,1218.038381,1196.492619,2631.233468
ID-1991,2590.552006,2272.058747,1949.430085,1392.04586,2449.588658
ID-1992,0,0,0,0,0
ID-1993,22.67591942,23.06717764,14.87139884,10.92449783,18.91199055
ID-1994,0,0,0,0,0
ID-1995,61.97043581,676.4644229,1009.528479,581.4124125,359.0229374
ID-1996,420.7528636,446.8868505,148.5091481,589.1103167,228.6019986
ID-1997,771.38025,1170.659265,2424.263334,1396.846018,1461.082084
ID-1998,73.63528925,92.25319277,66.72871189,79.3890937,53.41788934
ID-1999,166.8027378,519.3400891,245.7382144,261.7522129,281.2552441
ID-2000,22.34724906,33.36732599,52.20221006,45.51147539,48.71876813
ID-2001,313.5828407,1502.709616,1447.985717,1783.015261,456.1758024
ID-2002,478.8830148,1617.326242,1394.427581,1889.208414,2834.689202
ID-2003,325.8802071,72.7117556,145.8402881,84.17668616,27.64701832
ID-2004,238.6457648,452.9336442,340.673798,291.5096035,335.3280934
ID-2005,253.1508623,849.8175037,608.4517018,484.7112279,640.1876162
ID-2006,158.1329512,1702.777113,1672.807045,1300.842855,1671.356509
ID-2007,33103.9977,1292.990061,788.6660817,198.0065231,788.228012
ID-2008,15400.0557,7355.533787,3547.247081,5917.909245,12189.10361
ID-2009,26286.38906,12929.90061,6688.687022,11242.37037,20613.15608
ID-2010,8320.722747,18728.04282,33431.54511,13977.62902,25908.59556
ID-2011,1229.874803,1741.269533,1146.824352,1471.32937,948.4635809
ID-2012,56.91281113,20.39476072,105.187943,167.4201496,29.07994305
ID-2013,40.40563214,74.32757239,27.38225817,100.5747419,18.16804061
ID-2014,6469.951847,3755.090897,2156.352831,1338.377425,2139.476033
ID-2015,337.8359798,2570.495212,1863.514792,1056.03479,1059.802369
ID-2016,0,0,0,0,0
ID-2017,0,0,0,0,0
ID-2018,0,0,0,0,0
ID-2019,4537.339828,956.4784973,317.7783119,455.7623831,893.5807344
ID-2020,134.9915437,658.8125734,315.8294551,608.0200306,339.6184865
ID-2021,1116.728075,27494.79423,17548.25063,15512.78692,24448.54431
ID-2022,931.1661589,318.5467388,186.6972148,459.4437073,198.1968067
ID-2023,329.9793292,1156.206682,1126.982755,1610.127118,459.2476933
ID-2024,55.1497486,113.0959232,87.76242565,138.9906513,56.45883095
ID-2025,1836.017992,2258.661144,1363.21156,5780.8801,1833.640823
ID-2026,502.6935999,1063.383966,440.9348926,993.9150965,516.9876263
ID-2027,9.156672032,16.0419221,25.85554953,45.58423554,30.87913378
ID-2028,246.9568114,216.3265167,85.8249883,94.5702797,71.18075613
ID-2029,611.1351861,431.3653755,205.3669363,370.8693608,459.878528
ID-2030,424.2591375,859.4125557,658.8855873,572.0188446,569.6437734
ID-2031,844.6788258,1167.884593,699.2697718,1261.507622,718.6035521
ID-2032,0,0,0,0,0
ID-2033,0,26.54556157,34.22782272,0,37.85008461
ID-2034,0,13.51410407,4.356268346,3.200105424,11.56148039
ID-2035,533.0435317,979.1228286,663.4931788,528.017395,886.5654434
ID-2036,237.4783851,52.59026348,149.1816424,119.5511083,38.99272867
ID-2037,334.264775,54.90104779,98.01603778,112.0036898,39.74258884
ID-2038,587.144342,910.8445813,468.4933234,711.8805951,532.2668148
ID-2039,101.8585711,197.7687015,224.1867359,187.3244992,212.1308601
ID-2040,200.1786071,486.7932558,804.8359158,710.2205806,510.4963524
ID-2041,9.246475935,8.802388196,16.6637666,29.93162858,6.51153119
ID-2042,2191.298445,1852.150194,2055.723032,2360.237756,1938.643484
ID-2043,0,60.03380847,11.05821965,787.9644202,0
ID-2044,848.518275,2255.166117,2310.378033,1909.777201,1461.701449
ID-2045,37.28791361,96.43248755,56.94072976,71.47325409,53.0602112
ID-2046,0,75.70400891,44.36939982,104.2997323,17.66337282
ID-2047,0,0,0,0,0
ID-2048,53.36592924,129.7226499,153.7022982,119.5511083,119.9776267
ID-2049,166.4401232,403.0841426,243.2808322,203.0836135,260.466813
ID-2050,713.8975871,1699.171186,1803.87208,1619.591817,1160.177882
ID-2051,1293.728481,2216.062806,5191.219779,5130.243085,4074.35133
ID-2052,950.5956614,2083.128016,1026.834681,2064.428913,1814.41353
ID-2053,0,0,0,0,0
ID-2054,8175.262954,5641.779032,1514.034966,5227.746691,1075.58666
ID-2055,3.289983618,7.886966815,5.069899617,7.43778499,3.944177563
ID-2056,80.81126428,196.4371556,191.6758072,271.5518031,95.38221322
ID-2057,1501.22464,7840.129511,12836.74997,5314.021219,5985.845304
ID-2058,69.98088866,22.98790899,81.51161904,87.09565278,63.91591608
ID-2059,626.5981107,857.6258353,298.5719305,259.9470252,344.8433863
ID-2060,981.856861,943.6947137,883.0778261,1708.513428,1011.732762
ID-2061,0,92.90946549,119.7973795,312.0102789,36.12962622
ID-2062,2.391405923,4.889684002,7.880942579,5.812636302,2.442530332
ID-2063,1870.389746,1390.644903,479.189518,976.5483004,964.0782842
ID-2064,68.79877905,159.703838,46.623845,59.9371097,67.02533902
ID-2065,5705.037578,21675.23177,7466.900195,21543.10972,17146.35551
ID-2066,1600.063033,153.9642571,82.14677452,296.6954886,104.4662335
ID-2067,107.1361458,28.15438348,0,0,245.6814583
ID-2068,0,0,0,0,0
ID-2069,58.5881666,15.92733694,13.69112909,2.514368548,102.1952285
ID-2070,0,0,0,0,0
ID-2071,0,0,0,0,0
ID-2072,1758.68104,633.6902005,301.0293126,72.20750701,5486.515342
ID-2073,1042.11225,936.310924,788.5691583,799.7156662,1014.014791
ID-2074,1211.290581,1817.79389,937.5447092,2081.459876,1714.115136
ID-2075,765.3302088,24.59368204,3.523452338,31.05984677,42.08038819
ID-2076,452.54308,1422.8421,1560.788716,1347.701542,1412.565158
ID-2077,0,0,0,0,0
ID-2078,2227.360472,2508.555568,6289.362424,2084.279191,3714.886199
ID-2079,249.76546,705.8122297,875.2937567,502.4681662,596.1388326
ID-2080,4565.39724,636.2278615,320.3277756,292.7052951,508.0139617
ID-2081,990.8330489,2660.268493,2251.88745,2907.437555,1814.073106
ID-2082,103.4778384,115.5703107,92.03945011,90.14931134,72.69985764
ID-2083,432.4706047,3.596495438,13.91195375,17.03281919,3.076845588
ID-2084,1874.633398,550.9747372,300.8864415,14864.30364,454.7291561
ID-2085,148.4906981,218.3372439,77.86829668,255.2084076,103.330731
ID-2086,254.3532135,295.0069321,394.9458304,198.8718675,332.5303619
ID-2087,616.2968069,11.22928211,8.006049693,6.715443605,13.44950238
ID-2088,150.3903659,76.96231843,56.99315629,93.09261908,45.37773204
ID-2089,2106.538848,799.8293116,418.7699701,684.1268857,518.3815936
ID-2090,542.6570363,758.4005206,484.7614892,675.3710866,571.1841838
ID-2091,6274.001652,3169.944983,1053.810847,536.9668424,1406.483483
ID-2092,857.0034577,501.7111136,927.2317174,142.5646967,438.7581808
ID-2093,100301.9311,232.2736637,143.7568554,264.0086975,182.8159087
ID-2094,104712.4584,330.9899708,421.1626623,1027.158839,223.5520622
ID-2095,182.6671286,2767.927826,7816.779013,3758.457152,4620.075953
ID-2096,6170.613455,3865.033764,2962.98852,1701.389384,3041.632799
ID-2097,711.8125529,111.4913586,39.93245983,17.60057983,31.79407107
ID-2098,0.766757692,35.96894555,5.310147327,2.645193202,4.732970725
ID-2099,716.965054,509.9217176,1203.545766,1191.109007,1042.549772
ID-2100,397.7429414,731.6620407,561.5502164,610.520113,417.2971828
ID-2101,0,0,0,0,0
ID-2102,0,0,0,0,0
ID-2103,166.1681622,376.2833352,347.4124006,479.6158005,107.3049899
ID-2104,1648.656122,2484.105709,1708.688939,3052.311082,1606.437275
ID-2105,767.4099104,1393.641982,1532.701767,2096.539657,960.8355302
ID-2106,1198.70042,1052.973942,627.5100831,335.2491397,499.6211169
ID-2107,56.567885,737.0817595,614.9598815,539.7511149,508.7051372
ID-2108,207.5512327,168.440182,315.4377043,425.452865,137.2405946
ID-2109,57.33231588,75.33199904,87.41970937,28.54148081,25.77897655
ID-2110,358.8149088,2398.843327,2217.525961,1011.097139,5405.837669
ID-2111,914.3515894,932.2984295,799.3376874,1083.346035,378.239811
ID-2112,18.28125389,21.69760193,26.08759735,29.82088763,21.9854001
ID-2113,1235.342783,4077.085956,1740.585455,3271.637193,2398.582127
ID-2114,2121.295687,1983.509054,1429.210597,2486.593546,1003.73143
ID-2115,1570.503123,1369.192123,1185.363545,1889.746466,811.5854985
ID-2116,9913.034192,26900.17366,53730.36399,36542.44523,30351.27806
ID-2117,374.0179238,691.9310193,223.8319459,877.7131259,384.8755972
ID-2118,0,0,0,0,0
ID-2119,80.1352931,201.2620585,106.2854247,244.2044833,119.9355406
ID-2120,58.05651355,181.9069535,279.9475605,188.9746466,90.36209673
ID-2121,0,0,28.37306357,6.947597303,0
ID-2122,196.4162674,650.3662584,971.689856,567.1297946,348.8516132
ID-2123,0,40.98947007,84.56285612,31.05984677,42.08038819
ID-2124,71.46094728,65.13531571,49.08238614,42.4657389,40.52658528
ID-2125,0,0,0,0,0
ID-2126,2.866615794,82.86519895,67.99310729,78.48907223,19.33423241
ID-2127,45.34067118,527.6690254,175.5808921,350.668041,127.4189871
ID-2128,605.8420483,148.6551448,127.4644118,90.81899194,172.3238652
ID-2129,94.27980833,130.7614699,115.3604395,149.9308652,105.9802369
ID-2130,289.2675937,557.4567929,392.0641511,618.0203601,812.9165899
ID-2131,9357.270977,8733.489756,6804.491156,16075.19625,6735.044056
ID-2132,102.9755188,194.8392674,307.0534776,230.6872114,208.3592036
ID-2133,1012.37008,1730.038323,1596.196808,1620.467178,1019.602969
ID-2134,49646.32397,2760.988833,962.8996919,3242.823813,3072.926964
ID-2135,134654.7845,17988.38188,24899.97473,7013.962411,33938.98452
ID-2136,94.64242298,184.3895546,60.82020806,52.8017395,95.38221322
ID-2137,6.734272024,137.1520681,279.5272188,184.3870268,510.9761423
ID-2138,95.33913202,144.0618678,88.83850615,47.46223775,64.30261565
ID-2139,53.03239219,104.5231487,260.5593004,448.8147858,59.61388326
ID-2140,578.1113522,771.8632517,229.0631212,887.7655103,660.3383992
ID-2141,43.20132209,118.7688624,55.17560769,84.37249236,83.67734632
ID-2142,141.4197125,125.4277784,95.8379036,88.00289917,67.56240103
ID-2143,208.6520348,721.95224,765.9176722,372.2089834,539.4567797
ID-2144,822.4672753,552.566821,403.5280152,356.6433282,301.2069891
ID-2145,6682.081415,4641.433732,3382.973826,10703.83089,5417.087653
ID-2146,20260.11258,3125.413495,1190.118229,225.0565946,2376.737116
ID-2147,21781.35533,3898.624109,1474.429286,504.3243068,3338.377463
ID-2148,106.0647844,360.7073366,317.1107105,807.5560159,217.415339
ID-2149,54.99655486,113.5560134,159.7298393,73.33574931,17.66337282
ID-2150,0,0,0,0,0
ID-2151,50.24121365,5420.533815,1333.533988,2195.440748,630.6521335
ID-2152,1108.548069,2364.695751,7199.436065,7324.112253,3507.60397
ID-2153,32.79102112,50.00089555,58.98420594,105.8050124,65.074697
ID-2154,150.938347,1621.448845,939.94867,3619.96541,545.696316
ID-2155,86.42315764,123.8792873,153.0744294,268.8977475,97.1485505
ID-2156,1288.06603,2942.970096,3930.649155,2668.628456,3020.436752
ID-2157,51.85389458,130.0732517,79.86491967,181.8726583,143.0733198
ID-2158,0,0,0,0,0
ID-2159,6753.115629,4203.940218,8038.514071,29641.63706,6335.479117
ID-2160,4712.306848,5903.069254,3850.630055,3168.10437,7170.69853
ID-2161,20.53619587,47.22131249,42.70005606,75.51403889,113.3254018
ID-2162,18.60785691,58.67966241,18.91537571,32.42212075,37.65087364
ID-2163,12.47820993,60.11788943,746.9718957,284.715262,233.7799344
ID-2164,349.8128681,342.922075,892.2097955,853.3561289,454.0878047
ID-2165,38.53867902,118.8130483,80.55584701,131.0180795,67.88903104
ID-2166,379.2050698,1879.566709,1335.793789,1981.233411,987.5857475
ID-2167,53.87417619,168.1218899,110.289651,39.11239963,85.79352512
ID-2168,41.82836567,868.8997899,712.0351289,478.4382969,844.1101968
ID-2169,0,0,0,0,0
ID-2170,52.43652261,1121.177145,565.3359482,415.2945803,1136.012877
ID-2171,5388.091046,2991.684789,1533.406458,792.0260925,1772.519462
ID-2172,282.839425,243.8873469,97.33537085,77.00253677,79.48517768
ID-2173,11.16834101,17.1781773,15.68532184,13.35202566,18.88455297
ID-2174,19.28450625,21664.79809,12861.88229,1216.040061,4624.592156
ID-2175,5.303239219,2891.807113,2151.860429,138.6045662,873.3433898
ID-2176,0,12.38792873,31.94596787,0,10.59802369
ID-2177,0,0,0,0,0
ID-2178,0,0,0,0,0
ID-2179,0,0,0,0,0
ID-2180,29070.46857,51721.29943,50388.74709,19283.48459,30228.32196
ID-2181,2298.32468,4587.98972,3655.974704,5310.56344,3739.806202
ID-2182,10187.58967,16575.51907,52607.73025,133648.5548,43169.50676
ID-2183,2893.767513,8198.822077,29700.70881,66071.91252,16750.37641
ID-2184,8980.151743,24953.93394,80613.65329,220755.2726,45631.11576
ID-2185,638.7198004,1304.816449,434.4300575,400.364838,545.0412184
ID-2186,1252.765189,2203.53204,1112.081334,1947.686806,1309.255851
ID-2187,15.71330139,196.1422049,46.58786981,73.33574931,44.15843205
ID-2188,0,0,0,0,0
ID-2189,118.2361531,3929.613458,883.7511603,1116.62695,672.3664211
ID-2190,41.24741614,100.6519209,49.91557479,58.66859945,13.24752961
ID-2191,107.5420098,62.11217748,57.06226155,63.97982363,36.53218473
ID-2192,617.9209555,908.9824882,350.0902243,559.0772418,517.3082388
ID-2193,585.881666,920.2461343,1186.564521,1282.327959,832.7018614
ID-2194,393.5157217,302.9656483,380.2264654,279.3135495,300.6613243
ID-2195,0,0,25.36885684,0,0
ID-2196,67.58110155,190.7521769,205.6698374,118.3755812,170.2248938
ID-2197,108.2702903,240.2649315,183.4326605,234.5634931,299.3090245
ID-2198,1165.298431,13471.8725,21204.13617,7582.329792,30156.67641
ID-2199,985.5023138,9546.704708,18492.11801,4782.356812,24724.58311
ID-2200,37.76590969,102.5824968,121.9800491,100.1886208,58.2174102
ID-2201,1507.069772,307.8492737,300.3874591,212.7831293,284.7230245
ID-2202,428.9731279,396.4137194,191.6758072,398.9464762,217.2594857
ID-2203,1517.904914,563.6507573,175.7028233,269.8755574,180.1664027
ID-2204,804.6293987,1571.451477,706.3914447,1424.736592,633.1405533
ID-2205,193.4122539,942.7578116,1035.894987,528.017395,694.3264051
ID-2206,114.0196432,1010.390437,619.9514389,610.520113,521.6214785
ID-2207,0,4.933245955,19.08276842,308.3995404,8.440903825
ID-2208,81.16261761,174.5082134,81.25387479,78.05474535,124.4115825
ID-2209,9.223024728,54.5338167,23.43861773,91.82911217,5.183815936
ID-2210,1405.358393,9295.592022,8679.320145,3432.113068,6557.527159
ID-2211,1673.466598,10697.86131,8579.774227,4718.631641,6665.3999
ID-2212,3.142660278,5.781033408,2.129731191,3.12899197,4.239209476
ID-2213,216.3263768,0.501310066,0.646388738,1.899343148,3.002138006
ID-2214,7917.800048,9423.034704,4763.028342,8600.958049,7688.036222
ID-2215,529.4754036,287.6477051,333.5159045,2473.233478,732.5353975
ID-2216,322.9843756,597.0182427,278.239075,858.4540874,673.8291837
ID-2217,44.65885658,65.1996249,29.42391777,77.19552559,80.87965449
ID-2218,79.99065884,108.483559,84.97298213,88.18962857,98.59149654
ID-2219,1499.706719,2864.258376,5942.507221,3239.478814,4642.257863
ID-2220,439.9724389,2436.292651,1597.298393,1427.602586,3612.159741
ID-2221,2102.011181,2799.953437,1802.406028,1752.05772,1867.901676
ID-2222,289.2675937,313.569446,193.9900748,415.5136887,73.1624931
ID-2223,71.33560719,34.53272169,19.08276842,37.38176248,50.64542295
ID-2224,94.27980833,54.1971882,19.96622992,80.66932424,86.10894249
ID-2225,59.7548081,423.9812228,131.6083888,156.1741591,235.0970044
ID-2226,256.1564604,368.1318444,773.032147,712.3253536,544.3984811
ID-2227,53.03239219,139.3641982,215.6352831,237.6078278,160.9574848
ID-2228,500.1791937,780.4395101,749.0488782,600.272407,813.2588706
ID-2229,1623.252352,8814.280595,13521.47814,16035.65871,12475.71702
ID-2230,176.7746406,879.0664811,1285.518034,1966.526324,687.8524992
ID-2231,1196.104074,5487.255419,6772.160297,7551.284914,8228.152369
ID-2232,952.3263618,3089.733927,879.3637432,3420.878655,1628.600556
ID-2233,2042.72918,6627.541871,3979.935164,10032.33051,4875.090898
ID-2234,3004.844533,3083.91235,3818.129325,4451.816385,2450.185294
ID-2235,16.09760385,807.5796922,189.5947556,261.4138692,460.8868543
ID-2236,187.7868313,9056.388226,2403.803156,2787.239364,5707.296365
ID-2237,788.6868581,1029.151002,1704.808862,1008.648614,1822.044842
ID-2238,508.1785273,704.4783647,410.7338726,1502.81874,817.5618276
ID-2239,1014.53272,896.778319,1708.414803,1629.966741,1043.674942
ID-2240,183.7342721,450.3548579,279.5901046,353.3974691,211.0425348
ID-2241,216.5489348,720.0483575,1976.656762,748.0246429,1266.795019
ID-2242,30.62321594,75.44528024,79.98501729,28.58440033,90.36209673
ID-2243,855.147324,1850.930758,1061.329909,1777.933572,1915.096
ID-2244,2395.432361,2195.522138,1581.325409,1852.122555,2325.858584
ID-2245,280.7597233,795.1957193,665.9324919,217.4189274,596.1388326
ID-2246,30.77527422,43.32565748,63.31260471,49.24514565,29.65250152
ID-2247,93.53744763,430.1635095,175.4512802,203.7232469,728.5098175
ID-2248,5042.424175,2896.947596,1885.335809,939.1784813,1082.822666
ID-2249,4959.16847,421.4552697,316.0338376,165.6247593,490.9754675
ID-2250,619.8897398,26866.32044,36522.22776,7286.640051,13414.44849
ID-2251,5.31673024,13.09625151,8.958572028,11.90881117,6.758228216
ID-2252,3410.213393,1520.887555,2324.329591,2223.98631,2428.617766
ID-2253,797.001094,1202.513939,518.5515141,1007.004603,507.5696346
ID-2254,1863.517984,2293.334908,1100.922753,2472.992863,1961.975905
ID-2255,19.41858161,28.42189906,13.32624384,25.39133475,22.10480028
ID-2256,433.2223587,981.4380157,809.8977769,1041.161061,668.3471983
ID-2257,4.20058552,16.55812256,28.46670404,0,0
ID-2258,2506.392443,1406.50637,1017.356207,1714.025698,1247.305865
ID-2259,510.2576113,1529.239581,1029.60991,1155.929973,1688.522964
ID-2260,489.9508749,287.7196351,338.5242079,606.3683633,119.9969779
